uuid,Void/Retire,Fully specified name:es,Short name:es,Fully specified name:en,Short name:en,Description:es,Data class,Data type,Answers,Members,Mappings|SAME-AS,Mappings|NARROWER-THAN,Mappings|BROADER-THAN
139502AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,infección de las vías genitourinarias en el embarazo,,Genitourinary Tract Infection in Pregnancy,,,Diagnosis,N/A,,,PIH:7236;PIH:Genitourinary Tract Infection in Pregnancy;CIEL:139502;SNOMED CT:267204006;Liberia MoH:58 (UTI),ICD-10-WHO:O23.9,
3cce99c4-26fe-102b-80cb-0017a47871b2,,Úlcera péptica,,Peptic Ulcer,,,Diagnosis,N/A,,,PIH:210;PIH:PEPTIC ULCER;SNOMED CT:13200003,ICD-10-WHO:K27.9,
7b11675c-2c20-4fd5-8ccd-a5547f330ebd,,Hipovolemia,,Hypovolemic,,,Diagnosis,N/A,,,PIH:3274;PIH:HYPOVOLEMIC;CIEL:117315;SNOMED CT:28560003,ICD-10-WHO:E86,
3cce6116-26fe-102b-80cb-0017a47871b2,,Enfermedada de transmisión sexual,,Sexually transmitted infection,,,Diagnosis,N/A,,,PIH:174;PIH:SEXUALLY TRANSMITTED INFECTION;CIEL:112992;SNOMED CT:8098009,Liberia MoH:13 (STI);ICD-10-WHO:A64,
113180AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Ruptura del tendón de Aquilles,,Rupture of Achilles tendon,,,Diagnosis,N/A,,,PIH:9585;CIEL:113180;SNOMED CT:429513001;IMO ProblemIT:89829,ICD-10-WHO:S86.0,
3cd7af5a-26fe-102b-80cb-0017a47871b2,,Parto,,Spontaneous vaginal delivery,,,Finding,N/A,,,PIH:1170;PIH:SPONTANEOUS VAGINAL DELIVERY;CIEL:1170,ICD-10-WHO:O80.9,
129240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,"hipertensión preexistente que complica el embarazo, parto y puerperio",,Pre-existing hypertension complicating pregnancy and childbirth,,,Diagnosis,N/A,,,PIH:7621;PIH:Pre-Existing Hypertension Complicating Pregnancy;CIEL:129240;SNOMED CT:199005000;ICD-10-WHO:O10.9,,
124957AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,tétanos,,Tetanus,,,Diagnosis,N/A,,,PIH:7183;PIH:Tetanus;CIEL:124957,ICD-10-WHO:A35,
132387AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,onicomicosis,,Onychomycosis,,,Diagnosis,N/A,,,PIH:10011;CIEL:132387;SNOMED CT:414941008;IMO ProblemIT:26195;AMPATH:2093;ICD-10-WHO:B35.1,,
13ff96a3-7a34-409d-a96b-6fdc383c1443,,Influenza,,"Influenza, virus not identified",,,Diagnosis,N/A,,,PIH:3731;PIH:INFLUENZA;SNOMED CT:6142004,ICD-10-WHO:J11.1,
134394AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Melena,,Melaena,,,Diagnosis,N/A,,,PIH:8309;CIEL:134394;SNOMED CT:2901004;ICD-10-WHO:K92.1;3BT:10058683;ICPC2:D15,,
3cd4ff6c-26fe-102b-80cb-0017a47871b2,,Enfermedad inflamatoria pélvica,,Inflammatory Disease of Female Pelvic Organs and Tissues,PID,,Diagnosis,N/A,,,PIH:902;PIH:PELVIC INFLAMMATORY DISEASE;CIEL:902;SNOMED CT:198130006;ICD-10-WHO:N73.9;Liberia MoH:15 (PID),,
117769AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Artritis gonocócica,,Gonococcal arthritis,,,Diagnosis,N/A,,,PIH:9633;CIEL:117769;SNOMED CT:44743006;IMO ProblemIT:24228,Liberia MoH:13 (STI);ICD-10-WHO 2nd:M01.3;ICD-10-WHO:A54.4,
3cf2c128-26fe-102b-80cb-0017a47871b2,,mialgia,,Muscle pain,,,Diagnosis,N/A,,,PIH:6034;PIH:MUSCLE PAIN;CIEL:133632;SNOMED CT:68962001;IMO ProblemIT:27371;AMPATH:6034;ICD-10-WHO:M79.1,SNOMED CT:22166009,
a31bbcf1-0374-4160-8cfe-8271e096762d,,Trastorno de estrés postraumático,,Post-traumatic stress disorder,,,Diagnosis,N/A,,,PIH:7197;PIH:Post traumatic stress disorder;CIEL:113881;SNOMED CT:47505003,ICD-10-WHO:F43.1;Liberia MoH:44 (Anxiety disorder),
1978cf50-ea34-42d2-a092-ee0e9be0f894,,Seguimiento del embarazo normal,,Supervision of normal pregnancy (diagnosis),,,Diagnosis,N/A,,,PIH:12244;PIH:Supervision of normal pregnancy diagnosis;ICD-10-WHO:Z34.9,,
3cccc7ac-26fe-102b-80cb-0017a47871b2,,Dolor articular,,Joint pain,,,Finding,N/A,,,PIH:80;PIH:JOINT PAIN;SNOMED CT:57676002,ICD-10-WHO:M25.5,
117606AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,enfermedad hemorrágica del recién nacido por deficiencia de vitamina K,,Hemorrhagic disease of newborn,,,Diagnosis,N/A,,,PIH:9455;CIEL:117606;SNOMED CT:12546009;IMO ProblemIT:46041;ICD-10-WHO:P53,,
118039AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fractura de antebrazo,,Forearm Fracture,,,Diagnosis,N/A,,,PIH:8430;CIEL:118039;SNOMED CT:65966004,ICD-10-WHO:S52.9,
141645AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,disartria,,Dysarthria,,,Diagnosis,N/A,,,PIH:10604;CIEL:141645;SNOMED CT:8011004;IMO ProblemIT:27729;3BT:10027839;ICPC2:N19,,ICD-10-WHO:R47.1
165630AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Enfermedad respiratoria aguda debida a COVID-19,,Acute respiratory disease due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),,,Diagnosis,N/A,,,PIH:12815;CIEL:165630,ICD-10-WHO:U07.1;ICD-10-WHO 2nd:J22;SNOMED CT:840539006,
bf96c5a3-7031-41de-b245-1a6637a61292,,COVID-19 diagnósticos,,COVID-19 diagnosis set,,,ConvSet,N/A,,Exposición a COVID-19;Exposición cercana a COVID-19;Sospecha de infección por COVID-19;COVID-19 detectado;Infección debida a COVID-19;Enfermedad debida a COVID-19;Pneumonía debida a COVID-19;Infección del tracto respiratorio superior debida a COVID-19;Enfermedad respiratoria aguda debida a COVID-19;Gastroenteritis debido a COVID-19;Diarrea aguda debido a COVID-19;Infección asintomática confirmada por COVID-19;Alta prioridad para vacunación de COVID-19;Síndrome de dificultad respiratoria aguda;Pérdida de gusto;Pérdida de olfato;sabañones;Falta de aliento;cefalea;mialgia,PIH:12775,,
133393AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,enfermedad infecciosa neonatal,,Infection of Newborn,,,Diagnosis,N/A,,,PIH:9489;CIEL:133393;SNOMED CT:128271002;IMO ProblemIT:33939643;ICD-10-WHO:P39.9,,
123112AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,fiebre hemorrágica viral,,Viral Hemorrhagic Fever,,,Diagnosis,N/A,,,PIH:7643;PIH:Acute hemorrhagic fever;CIEL:123112;SNOMED CT:240523007,ICD-10-WHO:A99;SNOMED CT:16766000,
3ccd1ee6-26fe-102b-80cb-0017a47871b2,,Bocio,,Goiter,,,Diagnosis,N/A,,,PIH:133;PIH:GOITER;SNOMED CT:3716002,ICD-10-WHO:E04.9,
aba3e3ef-b63f-4d45-bbea-9fed319610dd,,Impétigo,,Impetigo,,,Diagnosis,N/A,,,PIH:3730;PIH:IMPETIGO;CIEL:137693,ICD-10-WHO:L01.0,
118697AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Derrame artricular,,Effusion of Joint,,,Diagnosis,N/A,,,PIH:8401;CIEL:118697;SNOMED CT:387637008;ICD-10-WHO:M25.4;3BT:10037504;ICPC2:L20,SNOMED CT:202363001,
55e3aea0-b93a-4489-a5e4-19cc4ceacf67,,Piotorax,,Pyothorax,,,Diagnosis,N/A,,,PIH:7628;PIH:Pyothorax,ICD-10-WHO:J86,
26d45366-618d-400c-9c50-d6506cf098c2,,Vértigo/Mareo,,Vertigo,,,Diagnosis,N/A,,,PIH:3785;PIH:VERTIGO;CIEL:111525;SNOMED CT:399153001,ICD-10-WHO:R42,
152202AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,kwashiorkor marásmico,,Marasmic Kwashiorkor,,,Diagnosis,N/A,,,PIH:7237;PIH:Marasmic Kwashiorkor;CIEL:152202;SNOMED CT:238109004,Liberia MoH:41 (Malnutrition);ICD-10-WHO:E42,
3cccfc54-26fe-102b-80cb-0017a47871b2,,Dispepsia,,Dyspepsia,,,Symptom/Finding,N/A,,,PIH:111;PIH:DYSPEPSIA,ICD-10-WHO:K30,
121102AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Blefaritis,,Blepharitis,,,Diagnosis,N/A,,,PIH:12229;CIEL:121102;SNOMED CT:41446000;IMO ProblemIT:79039;ICD-10-WHO:H01.0;3BT:10012955;ICPC2:F72,,
3ccc9a8e-26fe-102b-80cb-0017a47871b2,,Hemorragia posparto,,Postpartum hemorrhage,,,Finding,Coded,,,PIH:49;PIH:POSTPARTUM HEMORRHAGE;CIEL:230;SNOMED CT:47821001;IMO ProblemIT:31632;AMPATH:2372;3BT:10082564;Liberia MoH:62 (Post-partum hemorrhage),ICD-10-WHO:O72.1,
120742AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,fiebre de Chikungunya,,Chikungunya fever,,,Diagnosis,N/A,,,PIH:9535;CIEL:120742;SNOMED CT:111864006;IMO ProblemIT:25418;ICD-10-WHO:A92.0,,
3ccea34c-26fe-102b-80cb-0017a47871b2,,Leucemia,,Leukemia,,,Diagnosis,N/A,,,PIH:216;PIH:LEUKEMIA;CIEL:116331;SNOMED CT:93143009;ICD-10-WHO:C95.9,,
161644AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Crisis hipertensiva,,Hypertensive crisis,,,Diagnosis,N/A,,,PIH:8885;CIEL:161644;SNOMED CT:443482000,ICD-10-WHO:I10;Liberia MoH:33 (Hypertension),
123174AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Sindrome del maltrato,,Victim of Child Abuse,,,Diagnosis,N/A,,,PIH:7928;CIEL:123174,ICD-10-WHO:T74.9;SNOMED CT:397940009,
fc85e7c1-910e-4877-922a-f5448339f303,,Falla renal aguda,,Acute renal failure,,,Diagnosis,N/A,,,"PIH:3698;PIH:RENAL FAILURE, ACUTE;SNOMED CT:14669001;ICD-10-WHO:N17.9",,
123841AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,hemorragia umbilical después del nacimiento,,Umbilical Hemorrhage After Birth,,,Diagnosis,N/A,,,PIH:7239;PIH:Umbilical Hemorrhage After Birth;CIEL:123841;SNOMED CT:82986004,ICD-10-WHO:P51.9,
bba9a9cc-535c-4f3b-81c2-1caad3ba26a6,,México conjunto de diagnósticos de salud materna,,Mexico MCH diagnosis set,,,ConvSet,N/A,,Hipertensión gestacional;Preeclampsia con datos de severidad;Corioamnionitis;Parto;Anemia en el embarazo;Seguimiento del embarazo normal;nacimiento prematuro;presentación fetal defectuosa;Muerte intrauterina;Aborto incompleto;hemorragia umbilical después del nacimiento;Desnutrición en el embarazo;aumento anormal de peso durante el embarazo;aumento de peso insuficiente en el embarazo;Atención de embarazo con historia de insuficiente atención prenatal;Embarazo molar;muerte por secuelas de causas obstétricas directas;Embarazo postérmino;Consejería de concepción;embarazo no deseado;Consejería en sexualidad;Incompatibilidad Rh que afecta al embarazo;macrosomía fetal;Primigesta muy joven;bajo peso al nacer;apnea en el recién nacido;Dificultad respiratoria del recién nacido;taquipnea transitoria del recién nacido;distocia de hombro;Parto por cesárea;antecedente de: cesárea;síndromes neonatales por aspiración;Aborto medico,PIH:13611,,
19f08bdd-7528-47ef-a060-b531f73024e7,,Diarrea viral,,Viral and other specified intestinal infections,,,Diagnosis,N/A,,,PIH:7156;PIH:Viral and other specified intestinal infections,ICD-10-WHO:A08.4,
3cd771ac-26fe-102b-80cb-0017a47871b2,,Derrame pleural,,Pulmonary Effusion,,,Diagnosis,N/A,,,PIH:1136;PIH:PULMONARY EFFUSION,ICD-10-WHO:J90,
118048AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,Fractura de clavícula,,Fracture of Clavicle,,,Diagnosis,N/A,,,PIH:8405;CIEL:118048;SNOMED CT:58150001;3BT:10019298;ICPC2:L76,ICD-10-WHO:S42.0,
134778AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,tumor maligno del escroto,,Malignant tumor of scrotum,,,Diagnosis,N/A,,,PIH:7595;PIH:Malignant Tumor of Scrotum;CIEL:134778;SNOMED CT:363454002,ICD-10-WHO:C63.2,
3ccc4bf6-26fe-102b-80cb-0017a47871b2,,Asma,,Asthma,,,Diagnosis,N/A,,,PIH:5;PIH:ASTHMA;CIEL:121375;SNOMED CT:195967001,ICD-10-WHO:J45.9,
89080fbd-70b0-4504-9e08-7c2bfcfff01a,,Faringoamigdalitis,,Pharyngotonsillitis,,,Diagnosis,N/A,,,PIH:13609;CIEL:166533;SNOMED CT:878818001;ICD-10-WHO:J06.8;ICD-11-WHO:CA0Y,,
113169AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,infección por Salmonella,,Salmonella Infection,,,Diagnosis,N/A,,,PIH:7587;PIH:Salmonella Infection;CIEL:113169;SNOMED CT:302231008,SNOMED CT:90974009;ICD-10-WHO:A02.9,
3ccd21e8-26fe-102b-80cb-0017a47871b2,,Quemadura,,Burn,,,Diagnosis,N/A,,,PIH:135;PIH:BURN;CIEL:116543;SNOMED CT:125666000,ICD-10-WHO:T30.0,
7014024a-c0d0-4885-beab-f5166619be7c,,México conjunto de diagnósticos de atención primaria,,Mexico primary care diagnosis set,,,ConvSet,N/A,,"Cólera;Fiebre tifoidea;infección por Salmonella;enfermedad infecciosa intestinal;Gastroenteritis y colitis;tuberculosis del sistema nervioso central;tuberculosis miliar;carbunco;leptospirosis;tétanos del neonato;sífilis congénita;Sífilis;Gonorrea;Otras enfermedades de transmision sexual debidas a clamidias;Ulceras genitales o chancro blando;Tricomoniasis;Enfermedada de transmisión sexual;Meningitis viral;fiebre hemorrágica dengue;Herpes simple;Varicela;Herpes zoster;Sarampión;Hepatitis A;Hepatitis B;Hepatitis viral;Conjuntivitis viral;Tiña cutánea;Micosis;Malaria;enfermedad causada por la superfamilia Filarioidea;Parásitos intestinales;Helmintiasis;Escabiasis;tumor maligno del intestino;tumor maligno de mama;tumor maligno del escroto;Anemia;Bocio;Kwashiorkor;Marasmo;kwashiorkor marásmico;Desnutrición severa;Desnutrición moderada;Epilepsia;estado epiléptico;Migraña;catarata senil;Otitis externa;Otitis media;perforación de la membrana timpánica;otalgia;Fiebre reumática;Enfermedad cardiaca hipertensiva;cardiopatía isquémica;pericarditis aguda;miocarditis aguda;paro cardíaco;Falla cardiaca;hemorragia intracraneal;Hemorroides;Hipertesion;sinusitis aguda;amigdalitis aguda;faringolaringitis;Influenza;Neumonía bacteriana;Neumonía;Bronquitis aguda;Bronquitis;bronquitis crónica;Asma;Pneumotorax;Reflujo gastroesofágico;Úlcera gástrica;Úlcera duodenal;Úlcera péptica;Gastritis;Apendicitis aguda;hernia inguinal;hepatopatía alcohólica;Impétigo;Forunculosis;Celulitis;piodermitis;Prurito;Acné;Artritis;Dolor articular;Dolor en espalda baja o lumbalgia;osteomielitis;Insuficiencia renal;hiperplasia prostática benigna;prostatitis;Mastitis;ulceración de la vulva;leucorrea;amenorrea;Dismenorrea;Embarazo ectópico;hipertensión preexistente que complica el embarazo, parto y puerperio;tos;disnea;Dolor torácico;dolor epigástrico;Dolor abdominal;Dispepsia;disfagia;Ictericia;Ascitis;Descarga uretral;Vértigo/Mareo;cefalea;Dolor;Astenia y adinamia;Linfadenopatía;Edema;Anorexia;Perdida anormal de peso;Mordida de perro;Fractura;Alergia;Accidente de tráfico;Tumor benigno de la mama;Tétanos obstétrico;Meningococemia;Rabia;Edema pulmonar;Piotorax;Derrame pleural;Displasia cervical;Disuria;Herida abierta;Conjuntivitis neonatal;meningitis bacteriana;tétanos;difteria;Eclampsia;hipovitaminosis A con xeroftalmía;Diarrea con sangre;Resfriado común;fiebre hemorrágica viral;Bordetella pertusis;Infeccion aguda de las vias respiratorias superiores;dolor pélvico y perineal;Hemorragia;Tiña corporal;Lepra;Sepsis neonatal;Dengue;orquitis y epididimitis;Neoplasia;Infección aguda de las vías respiratorias inferiores;Fiebre;Infección de vías urinarias;Parotiditis;Problema dental;Preeclampsia;pirosis;linfogranuloma venéreo;neumonía viral;rubéola;fiebre de Chikungunya;enfermedad por virus Zika;onicomicosis;liquen plano;erisipela;rosácea;placa de psoriasis;melasma;liquen simple crónico;Dermatitis de contacto;quemadura solar de tercer grado;hidrosadenitis supurativa;micetoma;quemadura solar de segundo grado;cicatriz queloide de la piel;urticaria colinérgica;queratosis seborreica;Miliaria cristalina;hirsutismo;vitiligo;queratosis actínica;eritema solar de primer grado;alopecia circunscripta;pitiriasis alba;Dermatopoliomiositis;Torsión ovárica;discapacidad para caminar;Síndrome de Guillán-Barré;disartria;Ruptura de manguito rotador;esguince de los ligamentos cruzados de la rodilla;esguince de cuello;afonía;ideación suicida;tuberculosis diseminada;esofagitis;diarrea crónica de causa desconocida;Infección por virus de la inmunodeficiencia humana;náuseas y vómitos;prurigo simple;hepatitis C crónica;disestesia;hepatitis C aguda;infértil;Fimosis, parafimosis;pie diabético;Condiloma;Picadura de insecto;Conjuntivitis;Hemiplegia;dificultad para dormir;Dermatitis;Dolor muscular;Molusco contagioso;Virus papiloma humnao;Lesión de cabeza;Caries dentales;Quemadura;vaginitis aguda;Diarrea por parásitos;Cervicitis;Tuberculosis extrapulmonar;candidiasis del esófago;Dislocación de hombro;Colecistitis;Gastroenteritis;Artritis reumatoide;Candidiasis;Depresion;contacto de tuberculosis;Vaginosis bacteriana;Leucemia;Psicosis;Dermatitis seborréica;Ansiedad;Gastroenteritis bacteriana;enfermedad hepática inflamatoria;Candidiasis de la vulva y de la vagina;Enfermedad cardiaca congénita;Hipovolemia;Insuficiencia hepática;Absceso perianal;Absceso periamigdalino;otitis media aguda;Falla renal aguda;Conjuntivitis alérgica;Cirrosis hepática;Enfermedad pulmonar obstructiva crónica;Gota;Hipoglicemia;Quiste ovárico;Defecto ventricular septal;Defecto atrial septal;Exacerbación asmática;Ezquizofrenia;Hemorragia posparto;Hiperemesis gravídica;Estomatitis relacionada con VIH;Salpullido y otras erupciones cutaneas s;Demencia;Poliomielitis aguda;Infección asintomática de VIH;Estomatitis candidiasica;trastorno del encéfalo;Parestesia;Cardiomiopatía dilatada;Pielonefritis;Hipotiroidismo;diabetes mellitus dependiente de insulina;diabetes mellitus no dependiente de insulina;Diabetes gestacional;Convulsiones generalizadas;microcéfalo;polidactilia;Trastorno de estrés postraumático;úlcera por presión;Síntomas del sistema urinario;embarazo múltiple;ruptura prematura de membranas;vejiga: incontinente;retención de orina;infección de las vías genitourinarias en el embarazo;cistitis;Problemas de alimentación del recien nacido;sangrado intermenstrual irregular;convulsiones en el recién nacido;accidente cerebrovascular;Colelitiasis;cuerpo extraño retenido en el ojo;glaucoma;cuerpo extraño en el oído;testículo no descendido;hipospadias;deshidratación;obesidad;candidiasis de la piel;trastorno obsesivo-compulsivo;intento de suicidio;hidrocele;lesión traumática;Asfixia perinatal;displasia mamaria benigna;Tumor maligno del pulmón;Anemia falciforme;Hernia umbilical;tumor maligno del cuello uterino;tumor maligno de próstata;Convulsiones focales;dermatitis atópica;Reacción adversa a medicamentos;Sindrome del maltrato;abuso sexual;tetralogía de Fallot;hallazgo relacionado con la presión sanguínea alta;Delirium;trastorno bipolar;conducta destructiva;Fístula vesico-vaginal;Diabetes mellitus preexistente en el embarazo;Amenaza de aborto;Hiperplasia endometrial;Aborto completo;Ovario poliquístico;Endometriosis uterina;leiomioma del útero;Sangrado vaginal anormal;oligoamnios;aborto con sepsis;polihidramnios;placenta previa;Gastroduodenitis;Exposición a VIH;Estenósis pilórica congénita;Eccema;Tumor cerebral maligno;Intoxicación;Sindactilia;Melena;Mastopatía fibroquística difusa;Paladar hendido;Trombosis venosa profunda;Dislocación de mandíbula;Cuerpo extraño en tracto respiratorio;Fractura de cráneo y huesos faciales;artrosis de la rodilla;Torsión testicular;Gastrosquisis;Fascitis necrotizante;Absceso hepático excluyendo absceso amebiano del hígado;Prolapso genital femenino;Prolapso rectal;Hernia diafragmática;Artritis piógena;Hematuria;Derrame artricular;Fractura de clavícula;Peritonitis;Cistocele;Hematemesis;Labio leporino;Fractura de antebrazo;Fractura de pierna;Abdomen agudo;Lesión contusa de rodilla;Fisura anal;Trastorno de la uña;Mieloma multiple;Fracturas de partes inespecíficas de la muñeca y la mano;Cuerpo extraño en tracto digestivo;Caida;Pneumotorax traumático;Neoplasia intraepitelial cervical grado I, (NIC I);Linfadenitis aguda;Hemotorax traumatico;Cuerpo extraño residual en tejido blando;Ahogamiento o sumersión accidental;Neoplasia intraepitelial cervical grado II, (NIC II);Quiste solitario de la mama;Pólipo anal;Lesión del plexo braquial;Varicocele;Neoplasia lipomatosa benigna;Tumefaccion, masa o prominencia intraabdominal y pelvica;Lesión contusa pierna;Omfalocele;Fractura de pie;Herida infectada posoperatoria;Fracturas femorales;Cuerpo extraño en tracto genitourinario;Fractura expuesta;Absceso retrofaringeo y parafaringeo;Fractura costal;Cetoacidosis diabética;Abrasión corneal;Fractura pélvica;Diverticulitis o enfermedad diverticular;Contusión;Alteraciones del estado mental;Encefalopatía hepática;insomnio;Rinitis alérgica;Planificación familiar;embarazo de alto riesgo;puerperio;hiperlipidemia;Crisis hipertensiva;malformación congénita del aparato genital femenino;Trastornos de la articulación temporomaxilar;Dientes supernumerarios;Periodontitis aguda;Gingivitis aguda;Atencion paliativa;Leucoplasia de la lengua;Chalazión;Enfermedad inflamatoria pélvica;Aborto incompleto;Cisticercosis de sistema nervioso central;Púrpura tromcitopénica idiopática;Lupus eritematoso sistémico;Pitiriasis versicolor;contusión superficial;obstrucción intestinal;ataque isquémico transitorio;ataque de pánico;abrasión;hemiparesia;Deshidratación severa;Deshidratación moderada;Control del niño sano menos de 8 días de vida extrauterina;Control del niño sano menos de 28 días de vida extrauterina;malformaciones congénitas múltiples;cefalohematoma fetal;enfermedad hemolítica del feto O recién nacido por isoinmunización;onfalitis del recién nacido;candidiasis neonatal;Encefalopatía hipóxico-isquémica del recien nacido;neoplasia del encéfalo;Exacerbación de falla cardiaca;kernicterus del recién nacido;enfermedad hemorrágica del recién nacido por deficiencia de vitamina K;síndrome de trisomía 21 completa;enfermedad infecciosa neonatal;Fractura de húmero;trastorno de ansiedad generalizada;Mania sin síntomas psicóticos;Mania con síntomas psicóticos;Exposición neonatal a sífilis;alteración del ánimo;Lesión del manguito rotador;Malformacion congenita de miembro(s);Esguince o desgarro muscular de tobillo;Cifosis;Dislocación congénita bilateral de cadera;Hallux valgus;Desgarro de menisco;Choque eléctrico;Ruptura del tendón de Aquilles;Malformación congénita de la espina dorsal;Dislocación del codo;Pie cavo;Talo equinovaro;Infección postraumática de una herida;Poliartropatía inflamatoria;Escoliosis congénita por malformación osea congénita;Artritis juvenil;Artritis gonocócica;Lordosis;Fractura patellar;Malformación congénita de la mano;Dislocación congénita unilateral de cadera;Hidrocefalia;cálculo renal;Hemoptisis;neuralgia;retinoblastoma;Linfoma maligno (clínico);himen imperforado;Infarto cerebral;Anafilaxia;Sepsis;Hepatitis viral aguda tipo B;Sinusitis crónica;Inoxicación alimentaria;Tuberculosis pulmonar;síndrome HELLP;VIH en el embarazo;desprendimiento placentario;Amenaza de parto prematuro;prolapso de cordón - nacido;Recién nacido pretermino;Recién nacido macrosómico;Recién nacido postérmino;Recién nacido vivo;Generalmente sano;Enfermedad infecciosa;Blefaritis;Neuropatía;Amputación;Pterigión;Orzuelo;Diarrea viral;Faringitis;Pólipo nasal;Hernia femoral;Estreñimiento;Diarrea aguda;Presbicia;Insuficiencia venosa periférica;Faringitis estreptocócica;Hernia con obstrucción;Faringoamigdalitis",PIH:11722;PIH:Mexico primary care diagnosis set,,
7fd1dd5a-ab2d-43cd-aedb-e0d6bb81f8bf,,México conjunto de conjuntos de diagnósticos,,Mexico diagnosis set of sets,,,ConvSet,N/A,,México conjunto de diagnósticos de atención primaria;COVID-19 diagnósticos;México conjunto de diagnósticos de salud mental;México conjunto de diagnósticos de salud materna,PIH:12056,,
